Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/236-Old-Albany-Post-Rd-Garrison-NY-10524/113080673_zpid/","","4700000","02/29/2024","6378","sqft","736.91","110.14","acres","7","6","236 Old Albany Post Road","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/236-Old-Albany-Post-Rd-Garrison-NY-10524/113083407_zpid/","","4000000","03/15/2024","3008","sqft","1329.79","102.13","acres","3","1","236 Old Albany Post Rd","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/352-Route-403-Garrison-NY-10524/31923370_zpid/","","3600000","03/25/2024","5585","sqft","644.58","3.05","acres","6","3.5","352 Route 403","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/81-Stage-Coach-Rd-Patterson-NY-12563/31918528_zpid/","","1500000","03/20/2024","4396","sqft","341.22","11.57","acres","4","3","81 Stage Coach Road","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/24-Posey-Rd-Putnam-Valley-NY-10579/31927493_zpid/","","1400000","03/04/2024","2782","sqft","503.24","31.04","acres","4","3","24 Posey Road","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/45-Stage-Coach-Rd-Patterson-NY-12563/2098587742_zpid/","","1261200","03/08/2024","6466","sqft","195.05","7.76","acres","5","","45 Stage Coach Road","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/1100-Old-Albany-Post-Rd-Garrison-NY-10524/31923052_zpid/","","1228000","03/07/2024","2280","sqft","538.6","1.7","acres","3","4","1100 Old Albany Post Road","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/20-Stableview-Ln-Brewster-NY-10509/113080494_zpid/","","1065193","05/06/2024","2890","sqft","368.58","0.48","acres","3","4","20 Stable View Lane","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/2-Hillside-Trl-Mahopac-NY-10541/31910675_zpid/","","1015000","04/19/2024","4151","sqft","244.52","1.01","acres","4","4","2 Hillside Trail","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/188-Joes-Hill-Rd-Brewster-NY-10509/52917902_zpid/","","999999","03/26/2024","5792","sqft","172.65","14.73","acres","5","5","188 Joes Hill Road","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/12-Denton-Lake-Rd-Holmes-NY-12531/31913984_zpid/","","990000","05/13/2024","1568","sqft","631.38","30.99","acres","2","1","12 Denton Lake Road","Holmes","12531","NY","USA"
"https://www.zillow.com/homedetails/28-Justins-Way-Garrison-NY-10524/98180875_zpid/","","975000","04/26/2024","2656","sqft","367.09","6.23","acres","3","3","28 Justins Way","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/64-Horton-Hollow-Rd-Putnam-Valley-NY-10579/66886949_zpid/","","926000","05/17/2024","2298","sqft","402.96","7.33","acres","4","3","64 Horton Hollow Road","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/24-Orchard-Hill-Rd-Carmel-NY-10512/31905239_zpid/","","925000","04/29/2024","4148","sqft","223","1.61","acres","4","4","24 Orchard Hill Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/78-Belden-Rd-Carmel-NY-10512/31903732_zpid/","","915000","02/28/2024","3424","sqft","267.23","2.58","acres","5","3","78 Belden Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/29-Pennebrook-Ln-Carmel-NY-10512/31905020_zpid/","","895000","04/23/2024","4143","sqft","216.03","1.45","acres","4","4","29 Pennebrook Lane","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/39-Sprucetop-Dr-Mahopac-NY-10541/80195065_zpid/","","865000","02/22/2024","3153","sqft","274.34","1.9","acres","4","3","39 Sprucetop Drive","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/14-Deluca-Ln-Carmel-NY-10512/31907942_zpid/","","860000","03/14/2024","5220","sqft","164.75","7.74","acres","4","5","14 Deluca Lane","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/250-Seminary-Hill-Rd-Carmel-NY-10512/59997660_zpid/","","850000","03/06/2024","3180","sqft","267.3","4.82","acres","4","4","250 Seminary Hill Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/7-Gilbert-Ln-Putnam-Valley-NY-10579/59997704_zpid/","","835000","03/20/2024","2743","sqft","304.41","1.65","acres","4","3","7 Gilbert Lane","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/51-Pouting-Rock-Rd-Mahopac-NY-10541/31909806_zpid/","","805000","04/05/2024","2638","sqft","305.16","1.06","acres","4","2.5","51 Pouting Rock Rd","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/78-Enoch-Crosby-Rd-Brewster-NY-10509/31930420_zpid/","","800000","05/10/2024","3182","sqft","251.41","1.41","acres","4","4","78 Enoch Crosby Road","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/804-E-Branch-Rd-Patterson-NY-12563/98201330_zpid/","","800000","05/17/2024","3687","sqft","216.98","11.42","acres","4","4","804 E Branch Road","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/68-Oak-Ridge-Dr-Putnam-Valley-NY-10579/31924289_zpid/","","776000","04/17/2024","3048","sqft","254.59","1.23","acres","3","3","68 Oak Ridge Drive","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/25-Schuyler-Ln-Garrison-NY-10524/31923806_zpid/","","775775","05/15/2024","2236","sqft","346.95","0.38","acres","2","3","25 Schuyler Lane","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/60-Dahlia-Dr-Mahopac-NY-10541/31910038_zpid/","","775000","04/17/2024","2344","sqft","330.63","0.7","acres","3","3","60 Dahlia Drive","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/57-Indian-Lake-Rd-Putnam-Valley-NY-10579/89601205_zpid/","","775000","03/22/2024","3616","sqft","214.33","5.18","acres","4","3","57 Indian Lake Road","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/525-N-Lake-Blvd-Mahopac-NY-10541/31907061_zpid/","","773000","04/10/2024","2152","sqft","359.2","0.29","acres","3","3","525 N Lake Boulevard","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/48-Muscoot-Rd-E-Mahopac-NY-10541/98210551_zpid/","","760000","02/29/2024","2596","sqft","292.76","1.96","acres","4","3","48 Muscoot Road E","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/49-Parrott-St-Cold-Spring-NY-10516/31921822_zpid/","","735000","05/15/2024","1200","sqft","612.5","7501","sqft","3","1","49 Parrott Street","Cold Spring","10516","NY","USA"
"https://www.zillow.com/homedetails/193-Lake-Dr-Lake-Peekskill-NY-10537/31927312_zpid/","","735000","03/07/2024","1496","sqft","491.31","9287","sqft","2","3","193 Lake Drive","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/52-Old-Forge-Dr-Carmel-NY-10512/31914155_zpid/","","729000","04/09/2024","1145","sqft","636.68","0.81","acres","2","2","52 Old Forge Drive","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/51-Old-Highland-Tpke-Garrison-NY-10524/340047060_zpid/","","720000","05/08/2024","2514","sqft","286.4","2.13","acres","3","2","51 Old Highland Turnpike","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/6-Beckwith-Ln-Garrison-NY-10524/31923236_zpid/","","710000","04/29/2024","1270","sqft","559.06","1.47","acres","2","2","6 Beckwith Lane","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/47-Longview-Dr-Patterson-NY-12563/98220611_zpid/","","691315","03/27/2024","2726","sqft","253.6","1.17","acres","4","3","47 Longview Drive","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/307-Cushman-Rd-Patterson-NY-12563/66881145_zpid/","","685000","03/13/2024","2834","sqft","241.71","2.09","acres","4","3","307 Cushman Road","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/3-Concordia-Rd-Mahopac-NY-10541/31908482_zpid/","","680000","03/12/2024","2704","sqft","251.48","0.51","acres","5","3","3 Concordia Road","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/399-Brewster-Hill-Rd-Brewster-NY-10509/305018591_zpid/","","667500","05/09/2024","2480","sqft","269.15","0.85","acres","3","3","399 Brewster Hill Road","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/8-Scenic-Ridge-Dr-Brewster-NY-10509/31931956_zpid/","","655000","03/04/2024","2464","sqft","265.83","1","acres","3","3","8 Scenic Ridge Drive","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/2-Twin-Elm-Ln-Carmel-NY-10512/31914556_zpid/","","646000","04/09/2024","1308","sqft","493.88","0.39","acres","2","1","2 Twin Elm Ln","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/104-Longdale-Rd-Mahopac-NY-10541/31907355_zpid/","","645000","05/09/2024","2260","sqft","285.4","0.48","acres","4","3","104 Longdale Road","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/58-Aqueduct-Rd-Garrison-NY-10524/31924141_zpid/","","645000","02/21/2024","2626","sqft","245.62","0.66","acres","4","3","58 Aqueduct Road","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/27-Knollwood-Ln-Cold-Spring-NY-10516/305251586_zpid/","","645000","03/08/2024","2373","sqft","271.81","1.1","acres","4","3","27 Knollwood Ln","Cold Spring","10516","NY","USA"
"https://www.zillow.com/homedetails/102-Lake-Shore-Rd-Putnam-Valley-NY-10579/31924388_zpid/","","639000","05/17/2024","1971","sqft","324.2","0.41","acres","3","2","102 Lake Shore Road","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/249-Lake-Dr-Lake-Peekskill-NY-10537/31927133_zpid/","","634000","02/26/2024","1486","sqft","426.65","0.46","acres","3","3","249 Lake Drive","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/66-Jennifer-Ln-Mahopac-NY-10541/31906755_zpid/","","632753","04/02/2024","2250","sqft","281.22","1.59","acres","4","2.5","66 Jennifer Ln","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/600-Wood-Rd-Mahopac-NY-10541/31905055_zpid/","","629900","04/11/2024","1872","sqft","336.49","0.91","acres","3","3","600 Wood Road","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/18-Maple-Rd-Lake-Peekskill-NY-10537/31927932_zpid/","","625000","04/01/2024","2288","sqft","273.16","1.22","acres","3","3","18 Maple Road","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/31-Gilbert-Ln-Putnam-Valley-NY-10579/31926585_zpid/","","623500","05/10/2024","1984","sqft","314.26","0.75","acres","2","2","31 Gilbert Lane","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/29-Brook-St-Mahopac-NY-10541/31906282_zpid/","","615000","03/22/2024","2262","sqft","271.88","1.02","acres","3","2","29 Brook Street","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/18-Hillside-Ter-Mahopac-NY-10541/31913038_zpid/","","610000","03/25/2024","2288","sqft","266.61","0.46","acres","3","3","18 Hillside Terrace","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/4-Mountain-Dr-Garrison-NY-10524/31924137_zpid/","","610000","04/26/2024","1900","sqft","321.05","1.06","acres","3","3","4 Mountain Drive","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/2609-Carmel-Ave-Brewster-NY-10509/31928287_zpid/","","605000","03/25/2024","2652","sqft","228.13","1.16","acres","4","4","2609 Carmel Avenue","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/89-Pigott-Rd-Mahopac-NY-10541/31910735_zpid/","","596500","03/08/2024","1050","sqft","568.1","0.62","acres","3","2","89 Pigott Road","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/53-Armando-Rd-Cold-Spring-NY-10516/31922843_zpid/","","595700","04/09/2024","2265","sqft","263","2.29","acres","4","3","53 Armando Road","Cold Spring","10516","NY","USA"
